"method","algorithm","l1_error","fro_error","max_abs_error","rep","n","R","factor_type","weight_type","p","fiber_l1_max","slice_l1_max","experiment","p_scalar","sample_multiplier","hetero_strength","alpha_profile","normalized_fiber_l1_max","normalized_slice_l1_max","normalized_l1","normalized_fro"
"slice_oracle","no_thinning",0.12626807600866,0.000656246134773923,6.47651147217648e-05,8,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00774109160317745,0.085738021429828,"dense_heteroskedastic_RP",60,120,1,0.8,27.8679297714388,5.14428128578968,1.3831974704544,0.632895347835117
"slice_est","no_thinning",0.126183562669147,0.000655249618471771,6.55897306351063e-05,8,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00774109160317745,0.085738021429828,"dense_heteroskedastic_RP",60,120,1,0.8,27.8679297714388,5.14428128578968,1.38227167320517,0.631934289935872
"histogram","no_thinning",1.4933214691933,0.0083482660332745,0.000406891565084866,9,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00608395321908394,0.0718335905138304,"dense_heteroskedastic_RP",60,120,1,0.8,21.9022315887022,4.31001543082983,16.3585170856786,9.08175110529353
"unscaled","no_thinning",0.150939007368853,0.000768209081266563,7.69007164300981e-05,9,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00608395321908394,0.0718335905138304,"dense_heteroskedastic_RP",60,120,1,0.8,21.9022315887022,4.31001543082983,1.65345398286718,0.835704521763141
"oracle","no_thinning",0.118605562210441,0.000589268428734781,4.53973302107119e-05,9,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00608395321908394,0.0718335905138304,"dense_heteroskedastic_RP",60,120,1,0.8,21.9022315887022,4.31001543082983,1.29925883736482,0.6410420059263
"oracle_cp","no_thinning",0.794073822323091,0.00410802222859566,0.000517020883421781,9,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00608395321908394,0.0718335905138304,"dense_heteroskedastic_RP",60,120,1,0.8,21.9022315887022,4.31001543082983,8.69864289621412,4.46895621994037
"slice_oracle","no_thinning",0.125526191236533,0.000640413373660413,4.14436831572751e-05,9,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00608395321908394,0.0718335905138304,"dense_heteroskedastic_RP",60,120,1,0.8,21.9022315887022,4.31001543082983,1.37507052995912,0.696680585034487
"slice_est","no_thinning",0.124910266875995,0.000634291832449774,4.02614374732529e-05,9,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00608395321908394,0.0718335905138304,"dense_heteroskedastic_RP",60,120,1,0.8,21.9022315887022,4.31001543082983,1.36832341663946,0.690021200506702
"histogram","no_thinning",1.47596645414116,0.00837164933036943,0.000385461479961074,10,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00796945113939694,0.0819592553916324,"dense_heteroskedastic_RP",60,120,1,0.8,28.690024101829,4.91755532349795,16.1684024210805,7.9572512383896
"unscaled","no_thinning",0.170974899954918,0.00103130452235814,0.000219642826629717,10,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00796945113939694,0.0819592553916324,"dense_heteroskedastic_RP",60,120,1,0.8,28.690024101829,4.91755532349795,1.87293618944995,0.980254769860146
"oracle","no_thinning",0.119843068809096,0.000663243456491509,6.56351753903243e-05,10,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00796945113939694,0.0819592553916324,"dense_heteroskedastic_RP",60,120,1,0.8,28.690024101829,4.91755532349795,1.31281504294771,0.630412790508984
"oracle_cp","no_thinning",1.99998348154004,1.00000821821246,0.999991740770019,10,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00796945113939694,0.0819592553916324,"dense_heteroskedastic_RP",60,120,1,0.8,28.690024101829,4.91755532349795,21.9087213495439,950.507638190782
"slice_oracle","no_thinning",0.125433591735804,0.000728434819106622,8.41627632930889e-05,10,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00796945113939694,0.0819592553916324,"dense_heteroskedastic_RP",60,120,1,0.8,28.690024101829,4.91755532349795,1.37405615325187,0.692377169382283
"slice_est","no_thinning",0.125240615317181,0.000723871893304868,8.29068767191262e-05,10,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00796945113939694,0.0819592553916324,"dense_heteroskedastic_RP",60,120,1,0.8,28.690024101829,4.91755532349795,1.37194220250094,0.6880401091981
"histogram","no_thinning",1.49610352313394,0.00831780978148943,0.000408697598837383,11,14400,2,"dense_heteroskedastic","balanced","60x60x60",0.00615855182959372,0.0693381763118512,"dense_heteroskedastic_RP",60,120,1,0.8,22.1707865865374,4.16029057871107,16.3889929596682,8.99364895995544
