"method","algorithm","l1_error","fro_error","max_abs_error","rep","n","R","factor_type","weight_type","p","fiber_l1_max","slice_l1_max","experiment","p_scalar","sample_multiplier","hetero_strength","alpha_profile","normalized_fiber_l1_max","normalized_slice_l1_max","normalized_l1","normalized_fro"
"histogram","no_thinning",0.284571087138333,0.00181057215200281,0.000102152111417479,1,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115010380110041,0.0676085347975145,"dense_heteroskedastic",50,1500,100,0.8,28.7525950275104,3.38042673987572,11.021390812989,4.62357544493318
"unscaled","no_thinning",0.0394259393848197,0.000316187999874731,4.02230699926612e-05,1,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115010380110041,0.0676085347975145,"dense_heteroskedastic",50,1500,100,0.8,28.7525950275104,3.38042673987572,1.5269600664599,0.807434860072383
"oracle","no_thinning",0.033780955797411,0.000267897523833134,2.19917471862617e-05,1,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115010380110041,0.0676085347975145,"dense_heteroskedastic",50,1500,100,0.8,28.7525950275104,3.38042673987572,1.30833079222342,0.68411767605236
"oracle_cp","no_thinning",1.34362450729084,0.00897363070489872,0.00108836416994069,1,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115010380110041,0.0676085347975145,"dense_heteroskedastic",50,1500,100,0.8,28.7525950275104,3.38042673987572,52.0383534029357,22.915551050077
"slice_oracle","no_thinning",0.0346296222095891,0.000283838470915963,2.4959709399295e-05,1,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115010380110041,0.0676085347975145,"dense_heteroskedastic",50,1500,100,0.8,28.7525950275104,3.38042673987572,1.34119950103193,0.724825344851759
"slice_est","no_thinning",0.0346411919926586,0.000283984509249182,2.50380569010269e-05,1,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0115010380110041,0.0676085347975145,"dense_heteroskedastic",50,1500,100,0.8,28.7525950275104,3.38042673987572,1.3416475968034,0.725198276276084
"histogram","no_thinning",0.280373374381611,0.00182698510210578,0.000116874994442995,2,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00982754553963859,0.10748272638453,"dense_heteroskedastic",50,1500,100,0.8,24.5688638490965,5.37413631922649,10.8588140969996,5.04711389379625
"unscaled","no_thinning",0.0384709324496932,0.000325733857367806,4.08095224353564e-05,2,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00982754553963859,0.10748272638453,"dense_heteroskedastic",50,1500,100,0.8,24.5688638490965,5.37413631922649,1.48997280690732,0.899851824355882
"oracle","no_thinning",0.0327341797220057,0.000268209801282585,2.51295529788475e-05,2,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00982754553963859,0.10748272638453,"dense_heteroskedastic",50,1500,100,0.8,24.5688638490965,5.37413631922649,1.26778932915089,0.740939492580105
"oracle_cp","no_thinning",1.16080842047887,0.00917180186864164,0.00146383886696501,2,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00982754553963859,0.10748272638453,"dense_heteroskedastic",50,1500,100,0.8,24.5688638490965,5.37413631922649,44.9579168065198,25.3374417716995
"slice_oracle","no_thinning",0.0325513820889802,0.000277737762957992,3.01160961765257e-05,2,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00982754553963859,0.10748272638453,"dense_heteroskedastic",50,1500,100,0.8,24.5688638490965,5.37413631922649,1.26070960726655,0.767260838986312
"slice_est","no_thinning",0.0325224751429457,0.000277524603949099,3.00327892509192e-05,2,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00982754553963859,0.10748272638453,"dense_heteroskedastic",50,1500,100,0.8,24.5688638490965,5.37413631922649,1.25959004606073,0.766671979343104
"histogram","no_thinning",0.28044352989224,0.0018413055990903,0.00013317463023199,3,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00858116957193084,0.0700721326005636,"dense_heteroskedastic",50,1500,100,0.8,21.4529239298271,3.50360663002818,10.8615312082427,5.44356312413638
"unscaled","no_thinning",0.0392303417625225,0.00032064525590162,5.25516537625847e-05,3,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00858116957193084,0.0700721326005636,"dense_heteroskedastic",50,1500,100,0.8,21.4529239298271,3.50360663002818,1.51938460312275,0.947942966022412
"oracle","no_thinning",0.0341747744568979,0.00027173681755767,2.93679248986068e-05,3,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00858116957193084,0.0700721326005636,"dense_heteroskedastic",50,1500,100,0.8,21.4529239298271,3.50360663002818,1.3235833233196,0.80335199124899
"oracle_cp","no_thinning",1.11639798732384,0.00922998181201492,0.000995619877057375,3,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00858116957193084,0.0700721326005636,"dense_heteroskedastic",50,1500,100,0.8,21.4529239298271,3.50360663002818,43.2379081264472,27.2871535573221
"slice_oracle","no_thinning",0.0356424274790585,0.000304716277571889,4.05139642102147e-05,3,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00858116957193084,0.0700721326005636,"dense_heteroskedastic",50,1500,100,0.8,21.4529239298271,3.50360663002818,1.38042528044799,0.900851163833937
"slice_est","no_thinning",0.035664187609562,0.000304722609298484,4.05481351573968e-05,3,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00858116957193084,0.0700721326005636,"dense_heteroskedastic",50,1500,100,0.8,21.4529239298271,3.50360663002818,1.38126804667851,0.900869882700281
"histogram","no_thinning",0.279006844239264,0.00182999544561768,0.000132188920125874,4,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00804259048066529,0.0758673078072784,"dense_heteroskedastic",50,1500,100,0.8,20.1064762016632,3.79336539036392,10.8058886121656,5.58833796295083
"unscaled","no_thinning",0.0391047657776333,0.000309143336712802,3.44989289221641e-05,4,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00804259048066529,0.0758673078072784,"dense_heteroskedastic",50,1500,100,0.8,20.1064762016632,3.79336539036392,1.51452106614116,0.944044668899337
"oracle","no_thinning",0.0325967364170645,0.000257168604317707,1.98959728313628e-05,4,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00804259048066529,0.0758673078072784,"dense_heteroskedastic",50,1500,100,0.8,20.1064762016632,3.79336539036392,1.26246617284004,0.785327131730998
"oracle_cp","no_thinning",0.894648579860467,0.00929840241037861,0.000746476487401918,4,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00804259048066529,0.0758673078072784,"dense_heteroskedastic",50,1500,100,0.8,20.1064762016632,3.79336539036392,34.6495905050771,28.3949423530795
"slice_oracle","no_thinning",0.0341867775027223,0.000282688226967963,2.87198430082203e-05,4,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00804259048066529,0.0758673078072784,"dense_heteroskedastic",50,1500,100,0.8,20.1064762016632,3.79336539036392,1.32404819928542,0.863257531174407
"slice_est","no_thinning",0.0342055078963216,0.000282848444229557,2.87094294933698e-05,4,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00804259048066529,0.0758673078072784,"dense_heteroskedastic",50,1500,100,0.8,20.1064762016632,3.79336539036392,1.3247736243102,0.863746793706412
"histogram","no_thinning",0.300464688198108,0.0018514998868256,0.00012906708844263,5,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00790901433186206,0.0683412647409689,"dense_heteroskedastic",50,1500,100,0.8,19.7725358296551,3.41706323704844,11.6369473351468,5.70155266547269
"unscaled","no_thinning",0.0418466542819426,0.000316866863204767,3.68929119269757e-05,5,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00790901433186206,0.0683412647409689,"dense_heteroskedastic",50,1500,100,0.8,19.7725358296551,3.41706323704844,1.62071395128463,0.975767334019439
"oracle","no_thinning",0.0358209846301733,0.000266726905893136,2.79179370692813e-05,5,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00790901433186206,0.0683412647409689,"dense_heteroskedastic",50,1500,100,0.8,19.7725358296551,3.41706323704844,1.38734076917413,0.821365160251583
"oracle_cp","no_thinning",0.821931456903793,0.0060700551557311,0.000528056959391718,5,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00790901433186206,0.0683412647409689,"dense_heteroskedastic",50,1500,100,0.8,19.7725358296551,3.41706323704844,31.8332684431239,18.6922718164794
"slice_oracle","no_thinning",0.0368880035582645,0.000290365086889438,3.02447023121926e-05,5,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00790901433186206,0.0683412647409689,"dense_heteroskedastic",50,1500,100,0.8,19.7725358296551,3.41706323704844,1.42866623455998,0.894157135463345
"slice_est","no_thinning",0.0368732158455368,0.000290093572921929,3.01849902347379e-05,5,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00790901433186206,0.0683412647409689,"dense_heteroskedastic",50,1500,100,0.8,19.7725358296551,3.41706323704844,1.42809350890875,0.893321028912014
"histogram","no_thinning",0.285936712500144,0.00183206545666836,0.000103559478851613,6,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0102720214561583,0.0835186906123108,"dense_heteroskedastic",50,1500,100,0.8,25.6800536403957,4.17593453061554,11.0742812558236,4.95043837928675
"unscaled","no_thinning",0.039578854721382,0.000327717699301379,3.07657518513254e-05,6,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0102720214561583,0.0835186906123108,"dense_heteroskedastic",50,1500,100,0.8,25.6800536403957,4.17593453061554,1.53288245197875,0.885528554827601
"oracle","no_thinning",0.0336564880358208,0.000277360043786943,2.28145956740719e-05,6,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0102720214561583,0.0835186906123108,"dense_heteroskedastic",50,1500,100,0.8,25.6800536403957,4.17593453061554,1.30351017654563,0.74945674055798
"oracle_cp","no_thinning",0.801020827209068,0.00662304784771807,0.000783804077433769,6,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0102720214561583,0.0835186906123108,"dense_heteroskedastic",50,1500,100,0.8,25.6800536403957,4.17593453061554,31.0234032374601,17.8961893167396
"slice_oracle","no_thinning",0.0341087420526269,0.000287468901892738,2.37364362242404e-05,6,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0102720214561583,0.0835186906123108,"dense_heteroskedastic",50,1500,100,0.8,25.6800536403957,4.17593453061554,1.32102589929909,0.776771964997993
"slice_est","no_thinning",0.0341022306645061,0.000287380008463113,2.37718166964381e-05,6,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0102720214561583,0.0835186906123108,"dense_heteroskedastic",50,1500,100,0.8,25.6800536403957,4.17593453061554,1.32077371432156,0.776531765367526
"histogram","no_thinning",0.272902012715114,0.00184825721383174,0.000198204803495551,7,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.011187302151784,0.0733524068515345,"dense_heteroskedastic",50,1500,100,0.8,27.9682553794601,3.66762034257673,10.5694495039212,4.78553346645103
"unscaled","no_thinning",0.037128381261873,0.00031791431798836,4.97572281835104e-05,7,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.011187302151784,0.0733524068515345,"dense_heteroskedastic",50,1500,100,0.8,27.9682553794601,3.66762034257673,1.43797602298874,0.823148205137076
"oracle","no_thinning",0.0301645241399102,0.000252920014440013,4.51112630681656e-05,7,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.011187302151784,0.0733524068515345,"dense_heteroskedastic",50,1500,100,0.8,27.9682553794601,3.66762034257673,1.16826699640144,0.654864044019443
"oracle_cp","no_thinning",0.538765009388528,0.00525990654443252,0.000429301830531466,7,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.011187302151784,0.0733524068515345,"dense_heteroskedastic",50,1500,100,0.8,27.9682553794601,3.66762034257673,20.8662790888105,13.6190236999547
"slice_oracle","no_thinning",0.0325709046966946,0.0002829002199028,3.94105061372585e-05,7,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.011187302151784,0.0733524068515345,"dense_heteroskedastic",50,1500,100,0.8,27.9682553794601,3.66762034257673,1.26146571461207,0.732489211934142
"slice_est","no_thinning",0.032578832744827,0.0002828344435821,3.95288983489092e-05,7,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.011187302151784,0.0733524068515345,"dense_heteroskedastic",50,1500,100,0.8,27.9682553794601,3.66762034257673,1.26177276659592,0.732318902963264
"histogram","no_thinning",0.289427495110127,0.0018277359662336,0.000100322035421852,8,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00664406086713475,0.106038549222031,"dense_heteroskedastic",50,1500,100,0.8,16.6101521678369,5.30192746110156,11.2094786849605,6.14083302205549
"unscaled","no_thinning",0.0400908123456368,0.000310480474906518,3.52188539866368e-05,8,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00664406086713475,0.106038549222031,"dense_heteroskedastic",50,1500,100,0.8,16.6101521678369,5.30192746110156,1.55271048550578,1.04315327171591
"oracle","no_thinning",0.0327315794290893,0.000248101640332352,2.17516210439759e-05,8,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00664406086713475,0.106038549222031,"dense_heteroskedastic",50,1500,100,0.8,16.6101521678369,5.30192746110156,1.26768862023928,0.83357266800336
"oracle_cp","no_thinning",0.879770623955197,0.0065979672046359,0.000558356305143803,8,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00664406086713475,0.106038549222031,"dense_heteroskedastic",50,1500,100,0.8,16.6101521678369,5.30192746110156,34.0733697506098,22.1678708725968
"slice_oracle","no_thinning",0.0336395213511701,0.000267919419994042,3.32982856730836e-05,8,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00664406086713475,0.106038549222031,"dense_heteroskedastic",50,1500,100,0.8,16.6101521678369,5.30192746110156,1.30285305967471,0.900156506160853
"slice_est","no_thinning",0.0336355959768597,0.000267946592167433,3.31477527201294e-05,8,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00664406086713475,0.106038549222031,"dense_heteroskedastic",50,1500,100,0.8,16.6101521678369,5.30192746110156,1.30270103058139,0.900247799314091
"histogram","no_thinning",0.28576075612166,0.0018083591682179,8.86193628724836e-05,9,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00656888176357826,0.0604067306785528,"dense_heteroskedastic",50,1500,100,0.8,16.4222044089457,3.02033653392764,11.0674664945883,6.11039944522915
"unscaled","no_thinning",0.0359905546281015,0.000270250075369084,2.62253543151459e-05,9,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00656888176357826,0.0604067306785528,"dense_heteroskedastic",50,1500,100,0.8,16.4222044089457,3.02033653392764,1.39390818695405,0.913168102681585
"oracle","no_thinning",0.0317979283851136,0.000235996533409961,2.34497635726073e-05,9,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00656888176357826,0.0604067306785528,"dense_heteroskedastic",50,1500,100,0.8,16.4222044089457,3.02033653392764,1.23152847079441,0.797426259212282
"oracle_cp","no_thinning",0.576722724205023,0.00485012751482102,0.000819475422428289,9,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00656888176357826,0.0604067306785528,"dense_heteroskedastic",50,1500,100,0.8,16.4222044089457,3.02033653392764,22.3363750622543,16.3884570038478
"slice_oracle","no_thinning",0.031888052699642,0.000239635137110219,2.36454999958276e-05,9,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00656888176357826,0.0604067306785528,"dense_heteroskedastic",50,1500,100,0.8,16.4222044089457,3.02033653392764,1.23501897048698,0.809721008188159
"slice_est","no_thinning",0.03193422310947,0.00024006937474542,2.37446715187002e-05,9,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00656888176357826,0.0604067306785528,"dense_heteroskedastic",50,1500,100,0.8,16.4222044089457,3.02033653392764,1.23680714277049,0.811188286067388
"histogram","no_thinning",0.296329669031328,0.00182369614450391,0.000125775615118247,10,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.010441853213044,0.0909438222829272,"dense_heteroskedastic",50,1500,100,0.8,26.1046330326099,4.54719111414636,11.4767987314549,4.8875849602678
"unscaled","no_thinning",0.0389553990750365,0.000302353415083545,3.09846611972629e-05,10,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.010441853213044,0.0909438222829272,"dense_heteroskedastic",50,1500,100,0.8,26.1046330326099,4.54719111414636,1.5087361186248,0.810320298533029
"oracle","no_thinning",0.0338672987697387,0.000253566386106284,2.98536656504721e-05,10,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.010441853213044,0.0909438222829272,"dense_heteroskedastic",50,1500,100,0.8,26.1046330326099,4.54719111414636,1.31167484116229,0.679568939649021
"oracle_cp","no_thinning",0.567007301290562,0.0052613260508138,0.000701326236907401,10,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.010441853213044,0.0909438222829272,"dense_heteroskedastic",50,1500,100,0.8,26.1046330326099,4.54719111414636,21.9600983507636,14.1005825748553
"slice_oracle","no_thinning",0.035812756380119,0.000279278323698856,3.73581619445566e-05,10,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.010441853213044,0.0909438222829272,"dense_heteroskedastic",50,1500,100,0.8,26.1046330326099,4.54719111414636,1.38702209041984,0.748478050333676
"slice_est","no_thinning",0.0358127201775261,0.000279638214280412,3.74821884419846e-05,10,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.010441853213044,0.0909438222829272,"dense_heteroskedastic",50,1500,100,0.8,26.1046330326099,4.54719111414636,1.38702068829945,0.74944257274003
"histogram","no_thinning",0.295963322789436,0.00183569506509628,0.000141566360840401,11,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00895222842695779,0.0776273837486573,"dense_heteroskedastic",50,1500,100,0.8,22.3805710673945,3.88136918743286,11.4626102025169,5.31331537512685
"unscaled","no_thinning",0.0418520558296128,0.000332423099946976,4.68881717605723e-05,11,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00895222842695779,0.0776273837486573,"dense_heteroskedastic",50,1500,100,0.8,22.3805710673945,3.88136918743286,1.62092315232633,0.962179831268957
"oracle","no_thinning",0.0344086867278872,0.000267983717313455,3.49578504192585e-05,11,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00895222842695779,0.0776273837486573,"dense_heteroskedastic",50,1500,100,0.8,22.3805710673945,3.88136918743286,1.33264270661975,0.775663688680531
"oracle_cp","no_thinning",1.09191833636232,0.00779468281233528,0.000903804325410573,11,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00895222842695779,0.0776273837486573,"dense_heteroskedastic",50,1500,100,0.8,22.3805710673945,3.88136918743286,42.2898153214978,22.5612678371753
"slice_oracle","no_thinning",0.0353346578949696,0.00028223675576508,4.0135372148475e-05,11,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00895222842695779,0.0776273837486573,"dense_heteroskedastic",50,1500,100,0.8,22.3805710673945,3.88136918743286,1.36850541571154,0.816918301054468
"slice_est","no_thinning",0.0353391327191631,0.000282207825034483,3.99861387717769e-05,11,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00895222842695779,0.0776273837486573,"dense_heteroskedastic",50,1500,100,0.8,22.3805710673945,3.88136918743286,1.36867872490732,0.816834562693659
"histogram","no_thinning",0.285472232368023,0.00182978408728316,0.000130314107638197,12,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00756409918409423,0.0643584384066309,"dense_heteroskedastic",50,1500,100,0.8,18.9102479602356,3.21792192033154,11.0562920176601,5.76171630469489
"unscaled","no_thinning",0.0399570081571607,0.000331255312635292,3.25746513240152e-05,12,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00756409918409423,0.0643584384066309,"dense_heteroskedastic",50,1500,100,0.8,18.9102479602356,3.21792192033154,1.54752827156957,1.04307341455867
"oracle","no_thinning",0.0328130006316276,0.000254527538443038,2.69389956548998e-05,12,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00756409918409423,0.0643584384066309,"dense_heteroskedastic",50,1500,100,0.8,18.9102479602356,3.21792192033154,1.27084204985387,0.801469134218219
"oracle_cp","no_thinning",1.1099333625602,0.00954107770796085,0.00110725076913758,12,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00756409918409423,0.0643584384066309,"dense_heteroskedastic",50,1500,100,0.8,18.9102479602356,3.21792192033154,42.9875342859564,30.0434260940274
"slice_oracle","no_thinning",0.0341355018930289,0.000288016368097667,2.94211337777259e-05,12,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00756409918409423,0.0643584384066309,"dense_heteroskedastic",50,1500,100,0.8,18.9102479602356,3.21792192033154,1.32206230346133,0.9069204479482
"slice_est","no_thinning",0.0341328407867122,0.000287840234334803,2.95438957195183e-05,12,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00756409918409423,0.0643584384066309,"dense_heteroskedastic",50,1500,100,0.8,18.9102479602356,3.21792192033154,1.32195923925686,0.90636582908341
"histogram","no_thinning",0.295535406871721,0.00182950956188631,0.000128377819946939,13,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100775867363201,0.0685717646712145,"dense_heteroskedastic",50,1500,100,0.8,25.1939668408004,3.42858823356073,11.4460370902881,4.99099394490456
"unscaled","no_thinning",0.0407711600622435,0.000353362102403023,5.76414513949863e-05,13,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100775867363201,0.0685717646712145,"dense_heteroskedastic",50,1500,100,0.8,25.1939668408004,3.42858823356073,1.57906023926626,0.963989557744562
"oracle","no_thinning",0.0348621652708121,0.000278926693767713,2.86829966812899e-05,13,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100775867363201,0.0685717646712145,"dense_heteroskedastic",50,1500,100,0.8,25.1939668408004,3.42858823356073,1.35020585506586,0.760926025569148
"oracle_cp","no_thinning",0.728913581432576,0.00574669887306988,0.000548684095903194,13,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100775867363201,0.0685717646712145,"dense_heteroskedastic",50,1500,100,0.8,25.1939668408004,3.42858823356073,28.2307016171277,15.6772830687528
"slice_oracle","no_thinning",0.0359453383748172,0.000315256075618854,5.08178056847935e-05,13,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100775867363201,0.0685717646712145,"dense_heteroskedastic",50,1500,100,0.8,25.1939668408004,3.42858823356073,1.39215696899458,0.860034403365338
"slice_est","no_thinning",0.0359377656946928,0.000314940750550577,5.06879270749845e-05,13,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100775867363201,0.0685717646712145,"dense_heteroskedastic",50,1500,100,0.8,25.1939668408004,3.42858823356073,1.39186368035449,0.859174180746536
"histogram","no_thinning",0.285941897213859,0.00183392936806259,9.71508957560213e-05,14,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00786742648573786,0.0823042635766598,"dense_heteroskedastic",50,1500,100,0.8,19.6685662143446,4.11521317883299,11.0744820589223,5.66235234436818
"unscaled","no_thinning",0.0388161229141112,0.00031563761252151,3.99392912864376e-05,14,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00786742648573786,0.0823042635766598,"dense_heteroskedastic",50,1500,100,0.8,19.6685662143446,4.11521317883299,1.50334197610693,0.97454755147961
"oracle","no_thinning",0.0338465678536949,0.000280533380077563,3.80853772145688e-05,14,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00786742648573786,0.0823042635766598,"dense_heteroskedastic",50,1500,100,0.8,19.6685662143446,4.11521317883299,1.3108719362364,0.86616140731408
"oracle_cp","no_thinning",0.845338935609766,0.00700782341990456,0.00111683586929757,14,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00786742648573786,0.0823042635766598,"dense_heteroskedastic",50,1500,100,0.8,19.6685662143446,4.11521317883299,32.7398361951733,21.6370194303255
"slice_oracle","no_thinning",0.0342429517749456,0.000291890005418774,4.12536387898108e-05,14,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00786742648573786,0.0823042635766598,"dense_heteroskedastic",50,1500,100,0.8,19.6685662143446,4.11521317883299,1.32622381949348,0.901225578947285
"slice_est","no_thinning",0.0342339184437712,0.000291812163078543,4.13427861946005e-05,14,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00786742648573786,0.0823042635766598,"dense_heteroskedastic",50,1500,100,0.8,19.6685662143446,4.11521317883299,1.32587396008149,0.900985236671634
"histogram","no_thinning",0.286343670361916,0.00183021828268635,0.000132041430217418,15,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0126095289560127,0.0823055891589833,"dense_heteroskedastic",50,1500,100,0.8,31.5238223900317,4.11527945794916,11.0900426660361,4.46358787729872
"unscaled","no_thinning",0.0481398022981677,0.000395002967210667,5.0027547241636e-05,15,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0126095289560127,0.0823055891589833,"dense_heteroskedastic",50,1500,100,0.8,31.5238223900317,4.11527945794916,1.86444652590521,0.963344357674475
"oracle","no_thinning",0.0345395282007159,0.000287530797504694,3.3095102115227e-05,15,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0126095289560127,0.0823055891589833,"dense_heteroskedastic",50,1500,100,0.8,31.5238223900317,4.11527945794916,1.33771017507234,0.701238204334959
"oracle_cp","no_thinning",1.18489008529515,0.008419607943866,0.00121112747399631,15,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0126095289560127,0.0823055891589833,"dense_heteroskedastic",50,1500,100,0.8,31.5238223900317,4.11527945794916,45.8905956743439,20.5339769061245
"slice_oracle","no_thinning",0.0353576236643725,0.000314316622119352,4.40418045783884e-05,15,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0126095289560127,0.0823055891589833,"dense_heteroskedastic",50,1500,100,0.8,31.5238223900317,4.11527945794916,1.36939487613584,0.766564227555506
"slice_est","no_thinning",0.03536292123596,0.000314508744315811,4.47279775900691e-05,15,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0126095289560127,0.0823055891589833,"dense_heteroskedastic",50,1500,100,0.8,31.5238223900317,4.11527945794916,1.36960005020118,0.767032780577399
"histogram","no_thinning",0.272945148111154,0.0018033792693064,0.000119899500026705,16,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100676434738382,0.0802160477661394,"dense_heteroskedastic",50,1500,100,0.8,25.1691086845954,4.01080238830697,10.5711201306262,4.92213805942526
"unscaled","no_thinning",0.0363004859289179,0.000298060769664242,3.89203751769173e-05,16,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100676434738382,0.0802160477661394,"dense_heteroskedastic",50,1500,100,0.8,25.1691086845954,4.01080238830697,1.40591177461936,0.813526185731421
"oracle","no_thinning",0.0324203548755004,0.000261862890149616,3.38307087839745e-05,16,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100676434738382,0.0802160477661394,"dense_heteroskedastic",50,1500,100,0.8,25.1691086845954,4.01080238830697,1.25563494510947,0.714727800132834
"oracle_cp","no_thinning",0.747786498390899,0.00608827520549641,0.000794322223977096,16,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100676434738382,0.0802160477661394,"dense_heteroskedastic",50,1500,100,0.8,25.1691086845954,4.01080238830697,28.9616465478671,16.6173203913755
"slice_oracle","no_thinning",0.0327059009559687,0.000277790193207685,4.19771271274378e-05,16,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100676434738382,0.0802160477661394,"dense_heteroskedastic",50,1500,100,0.8,25.1691086845954,4.01080238830697,1.26669409725176,0.758199734129431
"slice_est","no_thinning",0.0327163720524978,0.000277762364392439,4.19900336031209e-05,16,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.0100676434738382,0.0802160477661394,"dense_heteroskedastic",50,1500,100,0.8,25.1691086845954,4.01080238830697,1.2670996410765,0.758123778243169
"histogram","no_thinning",0.289239206900971,0.00181379611006257,0.000106070904714627,17,300000,4,"dense_heteroskedastic","balanced","50x50x50",0.00719108117619781,0.106957435470972,"dense_heteroskedastic",50,1500,100,0.8,17.9777029404945,5.34787177354861,11.202186313977,5.85763089575576
